"id","season","site","parcummjm2d","total_pre_all_csmm","total_ep_all_csmm","total_ref_et_all_csmm","total_iwr_all_csmm","mean_ari_index_all_cs","num_ddd","number_dsperiods","mean_lenght_dsdays","max_lenght_dsdays","num_wddays","number_wsperiods","mean_intensitymmday","mean_lenght_wsdays","max_lenght_wsdays","num_hd_tmaxdays","num_hw_tmaxwaves","mean_lenght_hw_tmaxday","max_lenght_hw_tmaxday","num_hd_tminnight","num_hw_tminwaves","mean_lenght_hw_tminnights","max_lenght_hw_tminnights","yieldkgha","department","dep_season"
1113,"A","6_Huila_Palermo",517.68,298.9,104.482,785.9,776.482,0.366,96,6,12,30,25,2,3.2,3,3,43,2,10,17,18,4,3,3,6143.7,"Huila","Huila_A"
1114,"A","6_Huila_Palermo",528.14,191.3,78.144,786.11,805.538,0.224,100,5,15,30,21,2,3.2,3,3,42,2,10,17,22,4,3,3,6664.6,"Huila","Huila_A"
1115,"A","6_Huila_Palermo",528.52,178.2,71.519,791.306,817.47,0.208,102,5,16,30,19,2,3.2,3,3,45,3,9,17,21,4,3,3,6394.5,"Huila","Huila_A"
1116,"A","6_Huila_Palermo",475.66,233.5,87.731,747.465,752.074,0.285,93,7,10,19,26,3,3.944,4,5,35,4,4,4,8,0,0,0,6321.4,"Huila","Huila_A"
1117,"A","6_Huila_Palermo",473.57,241.1,94.316,750.113,747.967,0.301,90,6,11,19,29,3,3.944,4,5,35,4,4,4,8,0,0,0,6352.7,"Huila","Huila_A"
1118,"A","6_Huila_Palermo",472.68,98,68.207,749.432,773.686,0.124,93,7,10,19,26,3,3.944,4,5,33,4,4,4,8,0,0,0,6485.2,"Huila","Huila_A"
1119,"A","6_Huila_Palermo",475.95,205,99.343,743.094,733.9,0.269,92,6,11,16,27,1,9.133,3,3,32,2,6,8,7,0,0,0,6435.2,"Huila","Huila_A"
1120,"A","6_Huila_Palermo",480.19,169.1,87.899,753.308,756.712,0.209,94,6,12,16,25,1,9.133,3,3,35,2,6,8,8,0,0,0,6434.3,"Huila","Huila_A"
1121,"A","6_Huila_Palermo",488.46,166.2,85.216,768.491,774.996,0.206,96,7,10,16,24,1,9.133,3,3,36,2,6,8,7,0,0,0,6536.5,"Huila","Huila_A"
1122,"A","6_Huila_Palermo",465.54,253.2,108.769,738.132,718.343,0.314,92,8,9,19,27,2,15.36,4,5,25,1,3,3,4,0,0,0,6635.8,"Huila","Huila_A"
1123,"A","6_Huila_Palermo",477.36,310.2,113.542,742.123,719.138,0.389,93,8,10,19,26,2,15.36,4,5,25,2,3,3,3,0,0,0,6802.5,"Huila","Huila_A"
1124,"A","6_Huila_Palermo",495.88,216,88.511,758.592,761.24,0.257,98,9,10,19,22,1,11.933,3,3,29,2,3,3,3,0,0,0,6904.4,"Huila","Huila_A"
1125,"A","6_Huila_Palermo",478.02,272.9,127.356,748.922,711.518,0.34,90,5,13,17,30,4,10.023,4,5,23,3,4,5,2,0,0,0,6773.9,"Huila","Huila_A"
1126,"A","6_Huila_Palermo",482.7,275.9,130.048,747.098,707.508,0.349,88,5,12,17,32,4,10.023,4,5,22,2,4,5,1,0,0,0,6721,"Huila","Huila_A"
1127,"A","6_Huila_Palermo",484.93,164.3,96.934,753.091,746.708,0.203,94,6,11,17,26,2,5,3,3,25,2,4,5,1,0,0,0,6678.4,"Huila","Huila_A"
1128,"A","6_Huila_Palermo",496.11,228.1,88.624,772.893,779.015,0.288,102,5,18,35,18,2,9.354,4,4,48,7,5,7,11,1,3,3,6177.5,"Huila","Huila_A"
1129,"A","6_Huila_Palermo",496.59,200.4,77.514,779.507,796.737,0.259,104,5,19,45,16,2,9.354,4,4,50,8,5,7,14,1,3,3,6031.9,"Huila","Huila_A"
1130,"A","6_Huila_Palermo",492.92,199.2,76.341,770.169,789.231,0.264,103,4,23,54,16,2,9.354,4,4,48,8,4,6,16,2,3,3,6019,"Huila","Huila_A"
1131,"A","6_Huila_Palermo",485.51,321.8,121.853,767.529,737.797,0.372,90,5,11,22,30,2,17.73,4,5,33,4,4,4,19,1,5,5,6822.9,"Huila","Huila_A"
1132,"A","6_Huila_Palermo",494.55,303.9,112.887,781.166,760.31,0.348,91,6,10,22,30,2,17.73,4,5,37,5,3,4,17,1,5,5,6961.4,"Huila","Huila_A"
1133,"A","6_Huila_Palermo",512.69,246.2,98.852,790.449,784.036,0.28,94,7,10,22,27,1,32.36,5,5,39,5,3,4,14,1,5,5,7168.3,"Huila","Huila_A"
1134,"A","6_Huila_Palermo",518.85,487.4,158.429,785.402,716.732,0.578,91,6,11,20,32,4,20.065,4,5,20,1,3,3,5,0,0,0,7056.2,"Huila","Huila_A"
1135,"A","6_Huila_Palermo",519.45,277.7,109.517,794.811,775.588,0.31,97,6,12,20,26,2,16.179,4,4,25,2,4,4,5,0,0,0,7139.2,"Huila","Huila_A"
1136,"A","6_Huila_Palermo",524.12,272.1,104.375,806.725,793.259,0.305,99,7,11,20,24,2,16.179,4,4,29,3,3,4,5,0,0,0,7275.3,"Huila","Huila_A"
1137,"A","6_Huila_Palermo",479.1,289.6,147.98,734.28,674.521,0.397,83,8,7,16,37,4,6.998,3,4,20,2,3,3,13,1,4,4,6545.2,"Huila","Huila_A"
1138,"A","6_Huila_Palermo",484.7,258.5,139.569,741.056,691.248,0.357,84,7,8,16,36,3,5.175,3,4,24,4,3,3,13,1,4,4,6537,"Huila","Huila_A"
1139,"A","6_Huila_Palermo",494.54,187.3,118.462,754.911,728.071,0.239,86,8,8,16,34,3,5.175,3,4,30,5,4,6,16,1,4,4,6571.3,"Huila","Huila_A"
1140,"A","6_Huila_Palermo",492.88,223.6,103.169,778.83,768.81,0.255,93,6,11,18,27,3,3.675,3,4,45,7,3,4,15,1,4,4,6292.5,"Huila","Huila_A"
1141,"A","6_Huila_Palermo",489.65,214.2,97.141,776.327,772.988,0.24,95,6,12,22,25,3,3.675,3,4,47,7,3,4,16,1,4,4,6562.8,"Huila","Huila_A"
1142,"A","6_Huila_Palermo",488.87,207.6,91.272,772.457,776.003,0.231,96,5,16,31,23,3,3.675,3,4,50,8,4,4,18,1,4,4,6456.1,"Huila","Huila_A"
1143,"A","6_Huila_Palermo",474.65,715.4,195.03,739.697,631.932,0.848,84,8,8,19,36,4,22.39,5,9,34,3,4,6,12,0,0,0,6308.2,"Huila","Huila_A"
1144,"A","6_Huila_Palermo",483.33,678.3,184.42,748.018,652.22,0.811,85,7,9,19,35,4,22.39,5,9,36,4,4,6,12,0,0,0,6489.5,"Huila","Huila_A"
1145,"A","6_Huila_Palermo",492.13,643.2,171.783,750.292,669.36,0.778,87,6,12,19,33,4,22.39,5,9,39,4,4,6,16,1,4,4,6546.7,"Huila","Huila_A"
1146,"A","6_Huila_Palermo",498.62,167.9,77.485,774.71,791.73,0.215,99,9,9,15,21,1,1.933,3,3,51,6,4,6,14,2,3,3,6403.2,"Huila","Huila_A"
1147,"A","6_Huila_Palermo",505.21,152.1,71.2,785.933,809.933,0.191,100,8,11,22,20,1,1.933,3,3,56,7,4,6,13,2,3,3,6337.5,"Huila","Huila_A"
1149,"A","6_Huila_Palermo",494.19,277.3,117.018,767.321,743.673,0.394,90,9,8,13,30,3,17.458,4,4,58,10,4,6,23,1,7,7,6378.9,"Huila","Huila_A"
1150,"A","6_Huila_Palermo",496.1,273.9,114.266,774.123,753.742,0.395,90,10,8,13,30,3,17.458,4,4,61,10,4,6,21,1,7,7,6305,"Huila","Huila_A"
1151,"A","6_Huila_Palermo",498.76,155.4,85.558,787.747,796.77,0.22,94,11,8,13,26,2,11.4,4,4,68,10,5,11,23,1,7,7,6442,"Huila","Huila_A"
1152,"A","6_Huila_Palermo",524.78,615.7,168.766,814.375,738.593,0.666,90,6,10,25,32,3,20.412,4,5,40,7,5,11,7,0,0,0,7092.8,"Huila","Huila_A"
1153,"A","6_Huila_Palermo",536.64,567.4,153.957,829.301,768.142,0.615,95,6,12,36,28,3,20.412,4,5,46,7,6,22,7,0,0,0,7413.4,"Huila","Huila_A"
1154,"A","6_Huila_Palermo",546.87,540.6,148.368,833.701,779.74,0.597,96,6,12,38,27,2,23.885,4,5,46,5,8,24,5,0,0,0,7154.9,"Huila","Huila_A"
1155,"A","6_Huila_Palermo",483.9,598.5,190.479,752.791,651.321,0.779,82,2,22,37,38,5,12.094,4,7,32,3,8,16,14,1,3,3,6761.6,"Huila","Huila_A"
1156,"A","6_Huila_Palermo",505.26,504.1,164.565,782.494,708.589,0.642,88,3,18,37,33,4,11.451,4,7,40,5,7,16,13,1,3,3,7105.6,"Huila","Huila_A"
1157,"A","6_Huila_Palermo",529.68,441.6,142.666,814.351,764.282,0.559,93,3,21,37,29,3,13.735,5,7,49,6,7,16,13,1,3,3,7215,"Huila","Huila_A"
1158,"A","6_Huila_Palermo",552.74,944.5,266.221,807.063,639.375,1.141,74,4,10,15,48,6,23.99,4,5,55,6,7,13,10,0,0,0,7320.3,"Huila","Huila_A"
1159,"A","6_Huila_Palermo",556.23,902,249.799,827.815,676.559,1.08,78,5,10,15,45,6,23.99,4,5,58,6,7,13,7,0,0,0,7221.6,"Huila","Huila_A"
1160,"A","6_Huila_Palermo",552.09,745.7,213.951,835.252,719.822,0.873,83,5,12,22,40,5,24.368,4,5,61,6,7,13,3,0,0,0,7157.5,"Huila","Huila_A"
1161,"A","6_Huila_Palermo",455.65,619,236.968,714.163,558.41,0.99,70,5,6,10,51,6,9.044,4,5,12,1,7,7,2,0,0,0,6614.8,"Huila","Huila_A"
1162,"A","6_Huila_Palermo",465.88,724.3,253.208,719.297,549.375,1.129,69,4,7,10,52,6,11.482,3,4,12,1,7,7,2,0,0,0,6796.5,"Huila","Huila_A"
1163,"A","6_Huila_Palermo",478.38,693.2,240.698,722.167,567.669,1.136,72,4,7,10,49,5,11.492,3,4,12,1,7,7,2,0,0,0,7053.6,"Huila","Huila_A"
1164,"A","6_Huila_Palermo",569.81,702.4,179.878,883.975,801.318,0.719,93,8,9,25,32,1,22.7,4,4,91,10,8,14,21,2,4,4,6854.8,"Huila","Huila_A"
1165,"A","6_Huila_Palermo",582.07,769.2,196.389,910.236,811.385,0.789,92,7,10,30,34,1,22.7,4,4,100,10,9,22,25,2,4,4,6982.6,"Huila","Huila_A"
1166,"A","6_Huila_Palermo",586.68,657.9,180.758,911.812,830.79,0.677,92,7,10,30,34,1,22.7,4,4,101,10,9,24,28,2,4,4,6719.9,"Huila","Huila_A"
1167,"A","6_Huila_Palermo",483.99,553.1,198.239,764.453,659.626,0.703,77,6,8,13,42,7,11.185,4,5,42,5,6,9,10,0,0,0,6558.2,"Huila","Huila_A"
1168,"A","6_Huila_Palermo",482.33,545.3,192.33,760.581,661.591,0.693,80,6,8,13,39,6,12.383,4,5,35,4,6,9,7,0,0,0,6606.2,"Huila","Huila_A"
1169,"A","6_Huila_Palermo",485.35,470.9,161.859,767.324,699.004,0.6,85,6,9,13,34,5,12.914,4,5,35,4,6,9,7,0,0,0,6637,"Huila","Huila_A"
1170,"A","6_Huila_Palermo",471.45,669.4,236.241,730.642,577.655,0.943,68,3,11,13,53,6,15.981,5,8,21,2,6,9,2,0,0,0,6853.9,"Huila","Huila_A"
1171,"A","6_Huila_Palermo",497.44,544.3,200.952,749.849,634.223,0.796,75,4,10,13,47,6,16.196,4,5,27,3,6,9,2,0,0,0,7087.4,"Huila","Huila_A"
1172,"A","6_Huila_Palermo",523.51,361.7,162.923,775.037,701.407,0.465,80,5,9,13,42,3,12.048,4,5,34,3,8,11,3,0,0,0,7172.4,"Huila","Huila_A"
1173,"A","6_Huila_Palermo",541.26,298.1,108.945,808.905,796.666,0.368,100,7,13,23,22,3,15.633,4,6,57,9,6,10,5,0,0,0,7083.9,"Huila","Huila_A"
1174,"A","6_Huila_Palermo",544.3,289.5,103.649,817.861,811.329,0.359,101,7,13,23,21,3,15.633,4,6,62,9,6,10,5,0,0,0,6818,"Huila","Huila_A"
1175,"A","6_Huila_Palermo",548.56,276.5,94.615,830.45,834.226,0.342,104,8,12,23,18,2,21.783,4,6,68,9,6,10,5,0,0,0,6930,"Huila","Huila_A"
1176,"A","6_Huila_Palermo",488.41,423.2,166.459,749.674,672.674,0.525,84,6,8,13,36,3,10.962,4,5,8,0,0,0,2,0,0,0,7235,"Huila","Huila_A"
1177,"A","6_Huila_Palermo",502.58,366.8,148.056,766.755,708.009,0.45,88,5,10,18,33,2,8.16,4,5,12,1,4,4,0,0,0,0,7489.2,"Huila","Huila_A"
1178,"A","6_Huila_Palermo",513.42,354.9,140.623,774.682,725.156,0.438,90,6,11,18,31,2,8.16,4,5,18,1,6,6,2,0,0,0,7500.9,"Huila","Huila_A"
1179,"A","6_Huila_Palermo",529.82,200.1,94.508,800.893,800.738,0.249,96,8,10,19,27,2,8.36,4,5,41,4,5,8,1,0,0,0,6818.5,"Huila","Huila_A"
1180,"A","6_Huila_Palermo",531.51,188.3,92.509,804.666,806.275,0.251,95,9,8,11,28,2,8.36,4,5,47,6,5,8,1,0,0,0,6920.6,"Huila","Huila_A"
1181,"A","6_Huila_Palermo",530.77,211.4,107.107,798.784,785.541,0.283,92,9,8,11,31,2,8.36,4,5,42,6,4,7,3,0,0,0,7036,"Huila","Huila_A"
1182,"A","6_Huila_Palermo",460.83,167.9,93.609,714.841,706.001,0.266,89,8,8,14,31,1,10.8,6,6,18,0,0,0,3,0,0,0,6320.9,"Huila","Huila_A"
1183,"A","6_Huila_Palermo",470.93,332.5,136.803,748.622,701.514,0.451,88,6,12,22,32,4,16.335,4,8,38,7,3,4,20,1,6,6,6036.8,"Huila","Huila_A"
1184,"A","6_Huila_Palermo",476.13,294.3,120.062,759.716,730.151,0.393,92,7,11,22,28,3,18.497,5,8,39,6,3,4,19,1,6,6,6289.7,"Huila","Huila_A"
1185,"A","6_Huila_Palermo",485.73,285.8,114.043,763.918,741.488,0.389,93,8,10,22,27,3,18.497,5,8,38,6,3,4,20,1,6,6,6443.6,"Huila","Huila_A"
1186,"A","6_Huila_Palermo",474.54,317.7,135.324,730.222,681.62,0.384,92,8,10,16,29,4,11.834,4,5,16,1,3,3,4,0,0,0,6820.3,"Huila","Huila_A"
1187,"A","6_Huila_Palermo",476.92,323.4,140.025,733.376,679.462,0.394,90,9,9,16,31,4,11.834,4,5,19,2,4,5,6,0,0,0,6722.7,"Huila","Huila_A"
1188,"A","6_Huila_Palermo",487.46,192,107.956,755.361,732.53,0.233,96,10,9,16,26,3,9.634,4,5,27,3,5,6,5,0,0,0,6675.6,"Huila","Huila_A"
1191,"A","6_Huila_Palermo",446.46,196.8,116.97,696.816,661.874,0.281,88,6,10,19,32,3,9.87,4,5,7,1,3,3,5,0,0,0,6448,"Huila","Huila_A"
1192,"A","6_Huila_Palermo",519.84,298.9,104.482,785.9,776.482,0.366,96,6,12,30,25,2,3.2,3,3,43,2,10,17,18,4,3,3,6235.8,"Huila","Huila_A"
1193,"A","6_Huila_Palermo",530.21,191.3,78.144,786.11,805.538,0.224,100,5,15,30,21,2,3.2,3,3,42,2,10,17,22,4,3,3,6716,"Huila","Huila_A"
1194,"A","6_Huila_Palermo",530.9,178.2,71.519,791.306,817.47,0.208,102,5,16,30,19,2,3.2,3,3,45,3,9,17,21,4,3,3,6458.7,"Huila","Huila_A"
1195,"A","6_Huila_Palermo",477.71,233.5,87.731,747.465,752.074,0.285,93,7,10,19,26,3,3.944,4,5,35,4,4,4,8,0,0,0,6377.2,"Huila","Huila_A"
1196,"A","6_Huila_Palermo",475.3,241.1,94.316,750.113,747.967,0.301,90,6,11,19,29,3,3.944,4,5,35,4,4,4,8,0,0,0,6402.7,"Huila","Huila_A"
1197,"A","6_Huila_Palermo",474.47,98,68.207,749.432,773.686,0.124,93,7,10,19,26,3,3.944,4,5,33,4,4,4,8,0,0,0,6540.4,"Huila","Huila_A"
1198,"A","6_Huila_Palermo",477.88,205,99.343,743.094,733.9,0.269,92,6,11,16,27,1,9.133,3,3,32,2,6,8,7,0,0,0,6492.1,"Huila","Huila_A"
1199,"A","6_Huila_Palermo",482.13,169.1,87.899,753.308,756.712,0.209,94,6,12,16,25,1,9.133,3,3,35,2,6,8,8,0,0,0,6493.1,"Huila","Huila_A"
1200,"A","6_Huila_Palermo",490.34,166.2,85.216,768.491,774.996,0.206,96,7,10,16,24,1,9.133,3,3,36,2,6,8,7,0,0,0,6594.5,"Huila","Huila_A"
1201,"A","6_Huila_Palermo",467.13,253.2,108.769,738.132,718.343,0.314,92,8,9,19,27,2,15.36,4,5,25,1,3,3,4,0,0,0,6687.2,"Huila","Huila_A"
1202,"A","6_Huila_Palermo",479.3,310.2,113.542,742.123,719.138,0.389,93,8,10,19,26,2,15.36,4,5,25,2,3,3,3,0,0,0,6858.9,"Huila","Huila_A"
1203,"A","6_Huila_Palermo",497.83,216,88.511,758.592,761.24,0.257,98,9,10,19,22,1,11.933,3,3,29,2,3,3,3,0,0,0,6966.9,"Huila","Huila_A"
1204,"A","6_Huila_Palermo",479.77,272.9,127.356,748.922,711.518,0.34,90,5,13,17,30,4,10.023,4,5,23,3,4,5,2,0,0,0,6832.7,"Huila","Huila_A"
1205,"A","6_Huila_Palermo",484.83,275.9,130.048,747.098,707.508,0.349,88,5,12,17,32,4,10.023,4,5,22,2,4,5,1,0,0,0,6791,"Huila","Huila_A"
1206,"A","6_Huila_Palermo",486.88,164.3,96.934,753.091,746.708,0.203,94,6,11,17,26,2,5,3,3,25,2,4,5,1,0,0,0,6741.9,"Huila","Huila_A"
1207,"A","6_Huila_Palermo",498.08,228.1,88.624,772.893,779.015,0.288,102,5,18,35,18,2,9.354,4,4,48,7,5,7,11,1,3,3,6229,"Huila","Huila_A"
1208,"A","6_Huila_Palermo",498.51,200.4,77.514,779.507,796.737,0.259,104,5,19,45,16,2,9.354,4,4,50,8,5,7,14,1,3,3,6083.6,"Huila","Huila_A"
1209,"A","6_Huila_Palermo",495.11,199.2,76.341,770.169,789.231,0.264,103,4,23,54,16,2,9.354,4,4,48,8,4,6,16,2,3,3,6079.7,"Huila","Huila_A"
1210,"A","6_Huila_Palermo",487.41,321.8,121.853,767.529,737.797,0.372,90,5,11,22,30,2,17.73,4,5,33,4,4,4,19,1,5,5,6883.5,"Huila","Huila_A"
1211,"A","6_Huila_Palermo",496.32,303.9,112.887,781.166,760.31,0.348,91,6,10,22,30,2,17.73,4,5,37,5,3,4,17,1,5,5,7017.7,"Huila","Huila_A"
1212,"A","6_Huila_Palermo",514.63,246.2,98.852,790.449,784.036,0.28,94,7,10,22,27,1,32.36,5,5,39,5,3,4,14,1,5,5,7240,"Huila","Huila_A"
1213,"A","6_Huila_Palermo",521.8,487.4,158.429,785.402,716.732,0.578,91,6,11,20,32,4,20.065,4,5,20,1,3,3,5,0,0,0,7179.7,"Huila","Huila_A"
1214,"A","6_Huila_Palermo",522.12,277.7,109.517,794.811,775.588,0.31,97,6,12,20,26,2,16.179,4,4,25,2,4,4,5,0,0,0,7252,"Huila","Huila_A"
1215,"A","6_Huila_Palermo",526.52,272.1,104.375,806.725,793.259,0.305,99,7,11,20,24,2,16.179,4,4,29,3,3,4,5,0,0,0,7381.8,"Huila","Huila_A"
1216,"A","6_Huila_Palermo",480.72,289.6,147.98,734.28,674.521,0.397,83,8,7,16,37,4,6.998,3,4,20,2,3,3,13,1,4,4,6600.3,"Huila","Huila_A"
1217,"A","6_Huila_Palermo",486.36,258.5,139.569,741.056,691.248,0.357,84,7,8,16,36,3,5.175,3,4,24,4,3,3,13,1,4,4,6589.8,"Huila","Huila_A"
1218,"A","6_Huila_Palermo",496.3,187.3,118.462,754.911,728.071,0.239,86,8,8,16,34,3,5.175,3,4,30,5,4,6,16,1,4,4,6629,"Huila","Huila_A"
1219,"A","6_Huila_Palermo",495.11,223.6,103.169,778.83,768.81,0.255,93,6,11,18,27,3,3.675,3,4,45,7,3,4,15,1,4,4,6361.1,"Huila","Huila_A"
1220,"A","6_Huila_Palermo",491.75,214.2,97.141,776.327,772.988,0.24,95,6,12,22,25,3,3.675,3,4,47,7,3,4,16,1,4,4,6629.4,"Huila","Huila_A"
1221,"A","6_Huila_Palermo",491.17,207.6,91.272,772.457,776.003,0.231,96,5,16,31,23,3,3.675,3,4,50,8,4,4,18,1,4,4,6519,"Huila","Huila_A"
1222,"A","6_Huila_Palermo",476.28,715.4,195.03,739.697,631.932,0.848,84,8,8,19,36,4,22.39,5,9,34,3,4,6,12,0,0,0,6354.7,"Huila","Huila_A"
1223,"A","6_Huila_Palermo",484.85,678.3,184.42,748.018,652.22,0.811,85,7,9,19,35,4,22.39,5,9,36,4,4,6,12,0,0,0,6542.5,"Huila","Huila_A"
1224,"A","6_Huila_Palermo",493.76,643.2,171.783,750.292,669.36,0.778,87,6,12,19,33,4,22.39,5,9,39,4,4,6,16,1,4,4,6601.4,"Huila","Huila_A"
1225,"A","6_Huila_Palermo",500.54,167.9,77.485,774.71,791.73,0.215,99,9,9,15,21,1,1.933,3,3,51,6,4,6,14,2,3,3,6455.4,"Huila","Huila_A"
1226,"A","6_Huila_Palermo",507.38,152.1,71.2,785.933,809.933,0.191,100,8,11,22,20,1,1.933,3,3,56,7,4,6,13,2,3,3,6395,"Huila","Huila_A"
1228,"A","6_Huila_Palermo",496.41,277.3,117.018,767.321,743.673,0.394,90,9,8,13,30,3,17.458,4,4,58,10,4,6,23,1,7,7,6442.3,"Huila","Huila_A"
1229,"A","6_Huila_Palermo",498.12,273.9,114.266,774.123,753.742,0.395,90,10,8,13,30,3,17.458,4,4,61,10,4,6,21,1,7,7,6359.8,"Huila","Huila_A"
1230,"A","6_Huila_Palermo",500.9,155.4,85.558,787.747,796.77,0.22,94,11,8,13,26,2,11.4,4,4,68,10,5,11,23,1,7,7,6500.1,"Huila","Huila_A"
1231,"A","6_Huila_Palermo",527.32,615.7,168.766,814.375,738.593,0.666,90,6,10,25,32,3,20.412,4,5,40,7,5,11,7,0,0,0,7192.3,"Huila","Huila_A"
1232,"A","6_Huila_Palermo",539.24,567.4,153.957,829.301,768.142,0.615,95,6,12,36,28,3,20.412,4,5,46,7,6,22,7,0,0,0,7509.8,"Huila","Huila_A"
1233,"A","6_Huila_Palermo",549.52,540.6,148.368,833.701,779.74,0.597,96,6,12,38,27,2,23.885,4,5,46,5,8,24,5,0,0,0,7254.2,"Huila","Huila_A"
1234,"A","6_Huila_Palermo",486,598.5,190.479,752.791,651.321,0.779,82,2,22,37,38,5,12.094,4,7,32,3,8,16,14,1,3,3,6821.5,"Huila","Huila_A"
1235,"A","6_Huila_Palermo",507.54,504.1,164.565,782.494,708.589,0.642,88,3,18,37,33,4,11.451,4,7,40,5,7,16,13,1,3,3,7165.7,"Huila","Huila_A"
1236,"A","6_Huila_Palermo",531.68,441.6,142.666,814.351,764.282,0.559,93,3,21,37,29,3,13.735,5,7,49,6,7,16,13,1,3,3,7282.3,"Huila","Huila_A"
1237,"A","6_Huila_Palermo",556.27,944.5,266.221,807.063,639.375,1.141,74,4,10,15,48,6,23.99,4,5,55,6,7,13,10,0,0,0,7425.6,"Huila","Huila_A"
1238,"A","6_Huila_Palermo",559.36,902,249.799,827.815,676.559,1.08,78,5,10,15,45,6,23.99,4,5,58,6,7,13,7,0,0,0,7330.2,"Huila","Huila_A"
1239,"A","6_Huila_Palermo",555.63,745.7,213.951,835.252,719.822,0.873,83,5,12,22,40,5,24.368,4,5,61,6,7,13,3,0,0,0,7283.5,"Huila","Huila_A"
1240,"A","6_Huila_Palermo",457.18,619,236.968,714.163,558.41,0.99,70,5,6,10,51,6,9.044,4,5,12,1,7,7,2,0,0,0,6666.8,"Huila","Huila_A"
1241,"A","6_Huila_Palermo",467.23,724.3,253.208,719.297,549.375,1.129,69,4,7,10,52,6,11.482,3,4,12,1,7,7,2,0,0,0,6854.6,"Huila","Huila_A"
1242,"A","6_Huila_Palermo",479.87,693.2,240.698,722.167,567.669,1.136,72,4,7,10,49,5,11.492,3,4,12,1,7,7,2,0,0,0,7110.3,"Huila","Huila_A"
1243,"A","6_Huila_Palermo",572.59,702.4,179.878,883.975,801.318,0.719,93,8,9,25,32,1,22.7,4,4,91,10,8,14,21,2,4,4,6949.9,"Huila","Huila_A"
1244,"A","6_Huila_Palermo",584.7,769.2,196.389,910.236,811.385,0.789,92,7,10,30,34,1,22.7,4,4,100,10,9,22,25,2,4,4,7078.1,"Huila","Huila_A"
1245,"A","6_Huila_Palermo",589.15,657.9,180.758,911.812,830.79,0.677,92,7,10,30,34,1,22.7,4,4,101,10,9,24,28,2,4,4,6853.8,"Huila","Huila_A"
1246,"A","6_Huila_Palermo",486.03,553.1,198.239,764.453,659.626,0.703,77,6,8,13,42,7,11.185,4,5,42,5,6,9,10,0,0,0,6622.9,"Huila","Huila_A"
1247,"A","6_Huila_Palermo",484.12,545.3,192.33,760.581,661.591,0.693,80,6,8,13,39,6,12.383,4,5,35,4,6,9,7,0,0,0,6666.2,"Huila","Huila_A"
1248,"A","6_Huila_Palermo",487.13,470.9,161.859,767.324,699.004,0.6,85,6,9,13,34,5,12.914,4,5,35,4,6,9,7,0,0,0,6697.1,"Huila","Huila_A"
1249,"A","6_Huila_Palermo",472.99,669.4,236.241,730.642,577.655,0.943,68,3,11,13,53,6,15.981,5,8,21,2,6,9,2,0,0,0,6908.6,"Huila","Huila_A"
1250,"A","6_Huila_Palermo",499.1,544.3,200.952,749.849,634.223,0.796,75,4,10,13,47,6,16.196,4,5,27,3,6,9,2,0,0,0,7144,"Huila","Huila_A"
1251,"A","6_Huila_Palermo",525.34,361.7,162.923,775.037,701.407,0.465,80,5,9,13,42,3,12.048,4,5,34,3,8,11,3,0,0,0,7239.3,"Huila","Huila_A"
1252,"A","6_Huila_Palermo",543.63,298.1,108.945,808.905,796.666,0.368,100,7,13,23,22,3,15.633,4,6,57,9,6,10,5,0,0,0,7161,"Huila","Huila_A"
1253,"A","6_Huila_Palermo",546.86,289.5,103.649,817.861,811.329,0.359,101,7,13,23,21,3,15.633,4,6,62,9,6,10,5,0,0,0,6900.1,"Huila","Huila_A"
1254,"A","6_Huila_Palermo",552.16,276.5,94.615,830.45,834.226,0.342,104,8,12,23,18,2,21.783,4,6,68,9,6,10,5,0,0,0,7050,"Huila","Huila_A"
1255,"A","7_Huila_Campoalegre",490.28,423.2,166.459,752.584,675.958,0.523,84,6,8,13,36,3,10.962,4,5,8,0,0,0,2,0,0,0,7314.3,"Huila","Huila_A"
1256,"A","7_Huila_Campoalegre",504.49,366.8,148.056,769.815,711.458,0.448,88,5,10,18,33,2,8.16,4,5,12,1,4,4,0,0,0,0,7576,"Huila","Huila_A"
1257,"A","7_Huila_Campoalegre",515.46,354.9,140.623,777.793,728.669,0.436,90,6,11,18,31,2,8.16,4,5,18,1,6,6,2,0,0,0,7595.5,"Huila","Huila_A"
1258,"A","7_Huila_Campoalegre",531.09,200.1,94.508,802.806,803.008,0.249,96,8,10,19,27,2,8.36,4,5,41,4,5,8,1,0,0,0,6861.4,"Huila","Huila_A"
1259,"A","7_Huila_Campoalegre",532.6,188.3,92.509,806.687,808.558,0.251,95,9,8,11,28,2,8.36,4,5,47,6,5,8,1,0,0,0,6962.1,"Huila","Huila_A"
1260,"A","7_Huila_Campoalegre",531.66,211.4,107.107,800.908,787.834,0.282,92,9,8,11,31,2,8.36,4,5,42,6,4,7,3,0,0,0,7082.1,"Huila","Huila_A"
1261,"A","7_Huila_Campoalegre",462.18,167.9,93.609,717.317,708.777,0.266,89,8,8,14,31,1,10.8,6,6,18,0,0,0,3,0,0,0,6369.2,"Huila","Huila_A"
1262,"A","7_Huila_Campoalegre",472.91,332.5,136.803,751.696,704.976,0.449,88,6,12,22,32,4,16.335,4,8,38,7,3,4,20,1,6,6,6094.7,"Huila","Huila_A"
